LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056490			114	Location / Site Name	Location	Vic la Gardiole France											Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Site location 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056491			338	Vapor pressure deficit (VPD) during measurement	VPD	1.3	 kPa 										Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Vapour pressure deficit 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056492			326	Relative air humidity during measurement (Relative humidity, RH )	RH	74.3	 %										Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 relative humidity 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056493			1665	Air temperature during measurement (Tair)	Tair	22.66	C										Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	  Air temperature 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056494			1666	Leaf temperature during measurement (Tleaf)	Tleaf	25.87	C										Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Leaf temperature 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056495			323	Atmospheric CO2 concentration during measurement (Ca)	CO2S	391.4	 ppm										Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 CO2 concentration at leaf surface 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056496			340	Photosynthetically Active Radiation during measurement (PAR)	PARin	1227	 micro mol m-2 s-1										Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Photosynthetically active radiation in cuvette 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056497			3801	Atmospheric pressure	Patm	99.37	 kPa										Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Atomospheric pressure 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056500	49	Photosynthesis: intercellular CO2 concentration	58	Intercellular CO2 concentration (ci)	Ci	240.1703343	 ppm 	Single				240.1703343	ppm			0.992408	Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Intercelllular [CO2] 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056502			59	Latitude	latitude	43.48333333						43.48333333					Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Site latitude 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056503			60	Longitude	longitude	3.75						3.75					Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Site longitude 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056504			443	Canopy position: sun vers. Shade leaf qualifier, light exposure; canopy, understorey,	canopyposition	top											Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056506			6646	Instrumentation	Instrument	Licor 6400(2cm_ Fluo)											Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Instrument used for measurement 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056507			695	Measurement date: season	Season	summer											Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Season when the measurement conducted 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056508			324	Treatment CO2	GrowthCa	ambient											Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Growth [CO2] 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056509			315	Treatment plant growth temperature during day	GrowthTair	ambient											Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Growth Tair 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056510			327	Treatment: Exposition	Growthcond	Field											Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Growth condition 	Natural environment	
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056511			1864	Treatment exposition 2	Treatment	Dry site of Gradient											Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Experimental treatment 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056512			235	Comments, notes, methods	Comments	Initial point of A-Ci curve											Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893			
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056513			113	Reference / source	Reference	Martin-StPaul et al 2012											Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893			
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949815	27056514			61	Altitude	Alt	7						7	m				Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893			
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949816	27056515			115	Species phylogenic group	Type	angiosperm											Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893			
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949816	27056518			193	Vegetation type / Biome	Tregion	temperate											Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893			
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949816	27056519			202	Vegetation type / Biome ( 2)	Wregion	humid											Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Classification based on aridity index 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949816	27056520			911	Wetness/Humidity/Aridity of area where samples were taken	Wregion2	0.74											Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Moisture index 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949816	27056521			241	Measurement date / sampling date	Date	08/23/2009											Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	Date of the year when measurement conducted 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949816	27056522			394	Measurement time	Time	0.306446759259259											Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	Time of the day when measurement conducted 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949816	27056523			958	Group contributor	Datacontrib	Nicolas Martin-StPaul											Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Name of the data contributor 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949816	27056524			114	Location / Site Name	Location	Vic la Gardiole France											Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Site location 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949816	27056525			338	Vapor pressure deficit (VPD) during measurement	VPD	2.97	 kPa 										Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Vapour pressure deficit 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949816	27056526			326	Relative air humidity during measurement (Relative humidity, RH )	RH	40.53	 %										Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 relative humidity 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949816	27056527			1665	Air temperature during measurement (Tair)	Tair	24.78	C										Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	  Air temperature 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949816	27056528			1666	Leaf temperature during measurement (Tleaf)	Tleaf	29.93	C										Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Leaf temperature 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949816	27056529			323	Atmospheric CO2 concentration during measurement (Ca)	CO2S	397.73	 ppm										Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 CO2 concentration at leaf surface 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949816	27056530			340	Photosynthetically Active Radiation during measurement (PAR)	PARin	1501	 micro mol m-2 s-1										Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Photosynthetically active radiation in cuvette 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949816	27056531			3801	Atmospheric pressure	Patm	99.16	 kPa										Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Atomospheric pressure 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949816	27056534	49	Photosynthesis: intercellular CO2 concentration	58	Intercellular CO2 concentration (ci)	Ci	190.6323042	 ppm 	Single				190.6323042	ppm			0.849035	Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Intercelllular [CO2] 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949816	27056536			59	Latitude	latitude	43.48333333						43.48333333					Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Site latitude 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949816	27056537			60	Longitude	longitude	3.75						3.75					Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 Site longitude 		
Medlyn	Belinda	437	Global Leaf Gas Exchange Database (II)	Quercus ilex	45402	Quercus ilex	2949816	27056538			443	Canopy position: sun vers. Shade leaf qualifier, light exposure; canopy, understorey,	canopyposition	top											Knauer et al. (2017) Towards physiologically meaningful water-use efficiency estimates from eddy covariance data. Global Change Biology, DOI: 10.1111/gcb.13893	 		
